id,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference,lane_kf,type_most_common,vAlpha0_ped,tauAlpha_ped,A_pp,B_pp,A_wall,B_wall,m_gamma,tau_gamma,v_gamma0,a_gamma_max,b_gamma,eta_gamma,mu_gamma,eps_m,A_w,B_w,A_s,B_s,T_i
8426,0.794281096,0.000484112,0.022002554,0.012327119,0.022124326,0.000805304,0.259000127,0.999996601,0.794281096,39,0,1.358,0.5,2778.338707,1.520099784,1396.099535,1.80188159,200,0.5,3.073,4,4,0.3,1.2,4.416491126,2261.387606,0.717219413,2051.678699,1.146558393,0.97
8427,0.78703691,0.000468146,0.021636684,0.012013908,0.021178171,0.000784418,0.27058844,0.999996739,0.78703691,1,0,1.358,0.5,2813.406928,1.323182664,2730.46644,0.436990313,200,0.5,3.073,4,4,0.3,1.2,0.780503241,1683.648029,1.234103363,771.3920693,1.633415133,0.97
8428,0.840740246,0.000471214,0.021707463,0.012148187,0.021938807,0.000841319,0.189428012,0.999996481,0.840740246,1,0,1.358,0.5,2772.391809,1.115265648,1744.379745,1.056765112,200,0.5,3.073,4,4,0.3,1.2,2.425584172,1013.247295,1.104648011,2215.103556,1.097769844,0.97
8429,0.68155676,0.000471472,0.021713417,0.01219636,0.020477208,0.000742281,0.46722923,0.99999683,0.68155676,40,0,1.358,0.5,2537.778483,1.703000538,2706.833916,0.77729009,200,0.5,3.073,4,4,0.3,1.2,2.949723246,2379.360555,1.580501207,1457.359941,1.640535417,0.97
8430,0.908401671,0.00052518,0.022916812,0.013066462,0.026915502,0.000991389,0.100834611,0.999996156,0.908401671,39,0,1.358,0.5,2483.975142,1.673030455,1991.541533,0.333621172,200,0.5,3.073,4,4,0.3,1.2,4.282456817,1725.627794,1.653633521,591.4942989,0.891017057,0.97
8431,0.758884347,0.000473508,0.021760238,0.012321413,0.020515334,0.000764169,0.317723845,0.999996802,0.758884347,40,0,1.358,0.5,2798.932684,1.796224497,2188.008816,0.678310408,200,0.5,3.073,4,4,0.3,1.2,2.984354729,1565.713444,0.336161601,2624.48932,1.951257263,0.97
8434,0.658833668,0.000474207,0.021776289,0.011843904,0.019345104,0.000728829,0.517833786,0.99999704,0.658833668,41,0,1.358,0.5,2777.871209,1.572590829,819.5026516,0.50119352,200,0.5,3.073,4,4,0.3,1.2,3.111039929,2738.327389,0.215622701,528.3491824,1.334467449,0.97
8433,0.008656266,0.084519009,0.290721531,0.017671363,0.035355798,0.009231348,114.523257,0.99950249,0.008656266,40,0,1.358,0.5,2738.982849,1.435372615,2168.557477,1.718226232,200,0.5,3.073,4,4,0.3,1.2,1.598827487,566.2783207,1.882956275,1734.621694,0.236614139,0.97
8437,0.840558862,0.000442155,0.021027492,0.011667339,0.017746743,0.000746504,0.189684678,0.999997067,0.840558862,1,0,1.358,0.5,2242.201669,1.898004811,1121.460783,1.373375564,200,0.5,3.073,4,4,0.3,1.2,3.921891218,1907.48169,0.456693987,1507.64447,0.908040187,0.97
8439,0.550210978,0.000657671,0.02564509,0.013882969,0.024721599,0.000883609,0.817484638,0.999995899,0.550210978,40,0,1.358,0.5,2957.437017,1.689977403,1176.112854,1.720315228,200,0.5,3.073,4,4,0.3,1.2,4.982490126,1961.219576,0.543034335,952.281047,0.412036143,0.97
8440,0.772509396,0.000485945,0.022044159,0.012104706,0.020119383,0.000770316,0.294482637,0.999996887,0.772509396,39,0,1.358,0.5,2862.872177,1.747673217,950.1033854,0.528295917,200,0.5,3.073,4,4,0.3,1.2,2.908498328,2677.769654,1.323482943,755.6286651,0.451609521,0.97
8442,0.876177822,0.000469504,0.021668051,0.012050918,0.018549767,0.000781318,0.141320831,0.999996897,0.876177822,39,0,1.358,0.5,2850.371535,1.683622718,2166.453578,0.575431158,200,0.5,3.073,4,4,0.3,1.2,0.704627542,2579.255486,0.971770963,1905.980762,0.426064615,0.97
8443,0.857504187,0.000474786,0.021789582,0.012077251,0.019969561,0.000772163,0.166175064,0.999996847,0.857504187,39,0,1.358,0.5,2330.584178,1.810780634,2622.829872,1.797115484,200,0.5,3.073,4,4,0.3,1.2,4.210379854,992.7400581,1.911374271,1195.327496,0.088353595,0.97
8444,0.607476532,0.000630394,0.025107654,0.013465578,0.023434891,0.000869281,0.646154127,0.999995963,0.607476532,40,0,1.358,0.5,2415.226196,1.287534914,1960.001612,1.465075196,200,0.5,3.073,4,4,0.3,1.2,1.308114141,1026.018212,0.516239492,2843.519072,1.643189924,0.97
8445,0.812590775,0.000486565,0.022058215,0.012014149,0.020166388,0.000775101,0.23063174,0.99999689,0.812590775,39,0,1.358,0.5,2745.646728,1.42927291,1874.943509,0.888311191,200,0.5,3.073,4,4,0.3,1.2,3.873748736,2027.019346,0.426705901,1948.457848,1.302430916,0.97
8446,0.600761153,0.000687234,0.026215143,0.01424522,0.024367554,0.00090947,0.664555031,0.999995595,0.600761153,40,0,1.358,0.5,2725.729699,1.766690959,2423.84836,1.569604123,200,0.5,3.073,4,4,0.3,1.2,4.347396229,2118.861637,1.527684523,652.9422254,0.894314892,0.97
8449,0.902593795,0.00050429,0.022456406,0.01210309,0.020781932,0.000837658,0.107918097,0.999997007,0.902593795,39,0,1.358,0.5,2446.788154,1.386346718,2713.692948,1.616890859,200,0.5,3.073,4,4,0.3,1.2,4.657125651,2905.936411,1.210983367,1865.781677,1.791902724,0.97
8450,0.650273224,0.000777189,0.027878118,0.015095678,0.028330527,0.001020865,0.537815125,0.999995247,0.650273224,39,0,1.358,0.5,2718.684746,1.650612309,1593.868763,1.124326946,200,0.5,3.073,4,4,0.3,1.2,1.668188226,1352.442444,1.067221449,1640.820737,1.869451158,0.97
8451,0.783076002,0.00075481,0.027473805,0.014558152,0.026444117,0.001026179,0.277015254,0.999994906,0.783076002,39,0,1.358,0.5,2770.479417,1.436450109,1323.73432,1.081272471,200,0.5,3.073,4,4,0.3,1.2,2.274876937,941.5787253,1.062927778,2467.972238,0.576840156,0.97
8452,0.871843003,0.000724116,0.026909399,0.013811836,0.026312484,0.001018001,0.146995498,0.99999536,0.871843003,1,0,1.358,0.5,2292.37437,1.673851174,1990.799405,1.914813545,200,0.5,3.073,4,4,0.3,1.2,4.188800593,2837.730098,0.806705428,1974.192409,0.87022543,0.97
8453,0.705786242,0.000886935,0.029781459,0.016305169,0.031245662,0.001113595,0.416859582,0.999994212,0.705786242,39,0,1.358,0.5,2637.238395,1.475050534,1133.615505,0.595559694,200,0.5,3.073,4,4,0.3,1.2,3.992054317,1814.008903,0.474920554,590.5358783,1.060251129,0.97
8455,0.79439834,0.000969342,0.031134258,0.01693771,0.031113503,0.001176584,0.258814312,0.999993295,0.79439834,1,0,1.358,0.5,2933.400674,1.788682231,1362.542084,1.21898535,200,0.5,3.073,4,4,0.3,1.2,2.561740095,1380.689349,1.533691676,1431.453599,0.294643061,0.97
8457,0.957828542,0.000411478,0.020284931,0.010698773,0.029536115,0.000817321,0.044028191,0.999996218,0.957828542,39,0,1.358,0.5,2537.460605,1.240208497,731.1943091,0.766735674,200,0.5,3.073,4,4,0.3,1.2,1.833432225,874.1214995,0.598097286,1572.011158,1.605086356,0.97
8458,0.963690135,0.000423348,0.020575415,0.010819872,0.029878283,0.000840265,0.037677946,0.999994836,0.963690135,39,0,1.358,0.5,2668.060766,1.108269447,665.2969659,0.135709808,200,0.5,3.073,4,4,0.3,1.2,2.148292508,2409.357246,0.978345423,2512.740982,1.974602635,0.97
8460,0.989301572,0.000193109,0.013896378,0.007873308,0.02444459,0.000527888,0.010814123,0.999999172,0.989301572,39,0,1.358,0.5,1512.166856,1.914630733,2111.340964,1.096711626,200,0.5,3.073,4,4,0.3,1.2,3.905314365,960.1157935,0.480388169,2705.952365,1.288951438,0.97
8461,0.991703177,0.000146776,0.012115117,0.006496454,0.019803693,0.0004533,0.008366236,0.999999383,0.991703177,39,0,1.358,0.5,933.9687185,1.715350182,1980.207975,0.731654657,200,0.5,3.073,4,4,0.3,1.2,0.774404708,1682.579449,1.817944533,1532.406751,1.155322807,0.97
8454,0.994477304,8.81E-05,0.009388752,0.00472615,0.013519656,0.000346254,0.005553366,0.999999607,0.994477304,39,0,1.358,0.5,866.6977094,1.925276465,2736.027297,0.561518071,200,0.5,3.073,4,4,0.3,1.2,4.96333565,2511.860022,1.341877009,1256.382246,0.511254087,0.97
8463,0.906234987,0.000216005,0.01469712,0.00629235,0.007761338,0.000576783,0.103466556,0.999997879,0.906234987,41,0,1.358,0.5,2782.761778,1.271360903,2869.380412,0.365989854,200,0.5,3.073,4,4,0.3,1.2,1.651634713,1289.700646,1.207053459,2151.348734,0.077703704,0.97
8465,0.016072026,0.129155929,0.359382706,0.017110641,0.023934586,0.016532399,61.21991041,0.998572585,0.016072026,41,0,1.358,0.5,2872.109433,1.94990374,2376.144491,1.254612883,200,0.5,3.073,4,4,0.3,1.2,4.091659398,511.7205788,1.476331221,1579.073197,1.060151059,0.97
8464,0.997531017,3.34E-05,0.005783357,0.003118131,0.005074598,0.000365654,0.002475094,0.999999726,0.997531017,40,0,1.358,0.5,1583.78042,0.943775226,2083.501496,0.689627329,200,0.5,3.073,4,4,0.3,1.2,2.748017526,577.1078908,0.459900812,1594.98934,0.225550423,0.97
8466,0.966774942,0.00033693,0.018355664,0.009438208,0.003913848,0.001368845,0.0343669,0.999995702,0.966774942,41,0,1.358,0.5,2797.733478,1.811503401,1505.685895,0.552070458,200,0.5,3.073,4,4,0.3,1.2,1.80367191,2148.609804,1.475874285,1225.062292,0.523023876,0.97
8467,0.894858892,0.000218798,0.014791828,0.006227039,0.007424756,0.000967364,0.117494622,0.999996672,0.894858892,40,0,1.358,0.5,2728.898416,1.951695878,2515.519232,1.643877847,200,0.5,3.073,4,4,0.3,1.2,1.068840577,1374.871539,0.82413228,1257.900947,0.264728602,0.97
8468,0.96773458,0.000194978,0.013963442,0.006160811,0.005519916,0.000982101,0.033341188,0.999996394,0.96773458,41,0,1.358,0.5,2851.141633,1.22362422,857.9253773,0.958222297,200,0.5,3.073,4,4,0.3,1.2,1.372586141,1168.719066,0.324395429,947.1606494,1.296460902,0.97
8470,0.93957427,0.000329804,0.018160512,0.007922552,0.011862577,0.001195749,0.064311819,0.999993927,0.93957427,41,0,1.358,0.5,2989.723023,1.716936237,2500.291061,0.481496651,200,0.5,3.073,4,4,0.3,1.2,3.796474907,2733.77587,1.413723091,1981.333972,1.003834659,0.97
8472,0.983758529,0.000163462,0.012785206,0.00597579,0.00925402,0.000838077,0.016509612,0.999997857,0.983758529,41,0,1.358,0.5,2644.456011,1.965646861,2487.720915,0.686884087,200,0.5,3.073,4,4,0.3,1.2,3.620529362,871.6296507,1.833081822,2120.38096,1.270944417,0.97
8473,0.003938863,0.271622327,0.521173989,0.019115351,0.031374468,0.017397983,252.8803865,0.99850121,0.003938863,39,0,1.358,0.5,2579.019106,1.98138481,2980.634848,0.523026472,200,0.5,3.073,4,4,0.3,1.2,1.410866911,2584.117161,0.076854127,1338.029599,1.099133888,0.97
8477,0.995140983,0.000180842,0.013447762,0.00600805,0.011343932,0.001255031,0.004882742,0.999995996,0.995140983,41,0,1.358,0.5,2914.874532,1.540208138,1798.103898,1.500195272,200,0.5,3.073,4,4,0.3,1.2,2.224138984,1709.610776,1.867939085,1808.15007,1.75980059,0.97
8479,0.996712843,2.54E-05,0.005036786,0.002433302,0.003631426,0.000307595,0.003297998,0.999999662,0.996712843,41,0,1.358,0.5,2394.181599,0.516912608,995.5573131,1.43928256,200,0.5,3.073,4,4,0.3,1.2,1.042583549,1998.948735,1.606706092,1953.773246,0.229523778,0.97
8481,0.99674076,1.33E-05,0.003653289,0.001417595,0.002425894,0.000199458,0.003269897,0.999999898,0.99674076,40,0,1.358,0.5,747.0414163,1.252889281,2763.290241,1.026977021,200,0.5,3.073,4,4,0.3,1.2,1.128230887,2098.041232,0.695618524,1374.445087,0.154528043,0.97
8475,0.418140504,0.004308175,0.065636692,0.00586244,0.009536738,0.0035842,1.391540622,0.999951559,0.418140504,39,0,1.358,0.5,892.1115453,0.123112311,1949.372119,0.141440997,200,0.5,3.073,4,4,0.3,1.2,1.897293292,1949.502818,0.926449651,2171.954284,1.731890061,0.97
8482,0.99846144,2.33E-05,0.004831919,0.002054167,0.002906594,0.00026422,0.001540931,0.999999809,0.99846144,41,0,1.358,0.5,795.0812314,1.801005907,645.2799888,0.813585541,200,0.5,3.073,4,4,0.3,1.2,4.033901684,2726.927804,0.842967804,1597.854949,0.905689265,0.97
8484,0.99954378,5.25E-06,0.002290479,0.001000353,0.001664071,0.000126642,0.000456428,0.999999958,0.99954378,39,0,1.358,0.5,1053.044342,1.637657984,2707.733253,0.758315892,200,0.5,3.073,4,4,0.3,1.2,4.051241647,1747.1669,0.980688453,1713.312386,1.978161888,0.97
8485,0.997529411,9.17E-06,0.003028695,0.001469799,0.002341633,0.00016975,0.002476708,0.999999872,0.997529411,41,0,1.358,0.5,867.0514927,0.123254525,2883.039754,0.515013875,200,0.5,3.073,4,4,0.3,1.2,1.345931736,1223.688963,0.876638872,944.3563881,1.65781183,0.97
8487,0.99794238,1.72E-05,0.004145141,0.001986226,0.003024641,0.000361598,0.002061863,0.999999543,0.99794238,41,0,1.358,0.5,618.4774276,0.837982907,1171.140672,1.87426948,200,0.5,3.073,4,4,0.3,1.2,0.995447593,978.1067484,1.753248623,880.8993439,0.336725627,0.97
8488,0.964666354,0.000554967,0.023557744,0.003119509,0.00673084,0.003975372,0.036627841,0.999880879,0.964666354,39,0,1.358,0.5,2356.647191,0.068744538,1081.650596,0.352625895,200,0.5,3.073,4,4,0.3,1.2,4.363945705,579.1641822,1.907733521,996.191713,1.56054837,0.97
8480,0.994038937,1.84E-05,0.004288954,0.0017344,0.003481687,0.000170089,0.005996811,0.999999913,0.994038937,1,0,1.358,0.5,1577.388064,0.108518539,2038.073268,1.751016945,200,0.5,3.073,4,4,0.3,1.2,2.768144387,1506.116142,0.253298026,2027.559377,1.502287006,0.97
8490,0.885248785,0.000130408,0.01141965,0.004660677,0.00854345,0.000380729,0.129625951,0.999999397,0.885248785,1,0,1.358,0.5,2904.034269,1.774147357,637.1847921,0.577221379,200,0.5,3.073,4,4,0.3,1.2,2.346043636,2334.953384,0.844400973,2367.963701,0.458608355,0.97
8491,0.998454144,7.07E-06,0.002658878,0.001268876,0.002472718,0.000106331,0.001548249,0.999999968,0.998454144,39,0,1.358,0.5,680.7242364,0.441236973,2969.92788,0.371424153,200,0.5,3.073,4,4,0.3,1.2,2.30204857,603.2757447,0.67438549,2133.81154,0.579144679,0.97
8497,0.969370697,7.69E-05,0.008768044,0.003733425,0.006230952,0.000293042,0.031597101,0.999999654,0.969370697,1,0,1.358,0.5,2728.071876,1.88621153,2850.944704,0.442339134,200,0.5,3.073,4,4,0.3,1.2,0.517870923,1485.786664,0.605549652,1937.193352,0.211869959,0.97
8498,0.689950192,0.00034944,0.018693317,0.009640125,0.017865624,0.000623232,0.449379987,0.999998201,0.689950192,39,0,1.358,0.5,1825.996319,1.663275705,2859.313983,1.48210183,200,0.5,3.073,4,4,0.3,1.2,0.666336745,1185.763857,1.218553363,909.1119262,0.956085276,0.97
8499,0.958368553,0.000100323,0.010016143,0.00432775,0.007494299,0.000334438,0.043439914,0.999999553,0.958368553,39,0,1.358,0.5,2777.371232,1.782122766,1520.399024,0.929659453,200,0.5,3.073,4,4,0.3,1.2,1.721360116,2970.201381,0.582369125,2934.482523,0.654051304,0.97
8500,0.001871418,0.431516306,0.656899008,0.040746632,0.079432249,0.021900895,533.3541546,0.997752345,0.001871418,41,0,1.358,0.5,2121.845189,1.554966759,546.341394,1.648496387,200,0.5,3.073,4,4,0.3,1.2,2.596361776,2510.764288,0.445407965,1582.057453,0.327056391,0.97
8471,0.968317904,0.000101611,0.010080221,0.004407295,0.007430968,0.000336816,0.032718693,0.999999545,0.968317904,40,0,1.358,0.5,2795.626501,1.728091643,1021.990895,0.313401655,200,0.5,3.073,4,4,0.3,1.2,3.025439497,1801.267761,1.699838166,945.7289882,1.656314267,0.97
8501,0.979344115,8.50E-05,0.00922207,0.004116126,0.006708884,0.000314196,0.02109155,0.999999621,0.979344115,39,1,1.358,0.5,2693.947525,1.583656062,2095.606076,1.07191692,200,0.5,3.073,4,4,0.3,1.2,4.379658909,2146.030501,1.356002531,850.9927323,0.516929557,0.97
8495,0.570298259,0.000435783,0.020875411,0.01145606,0.021478008,0.000696071,0.753468443,0.999997457,0.570298259,1,0,1.358,0.5,2633.208835,1.095826319,1216.020828,0.872687153,200,0.5,3.073,4,4,0.3,1.2,4.142923491,2818.00806,1.923251512,1383.199917,1.016788616,0.97
8478,0.945844119,0.000168402,0.012976978,0.005902014,0.010375823,0.000432938,0.057256666,0.999999234,0.945844119,39,0,1.358,0.5,2366.436654,1.873884072,1440.697729,1.124043115,200,0.5,3.073,4,4,0.3,1.2,0.673020005,2142.813322,0.608804688,539.7997811,0.309933669,0.97
8476,0.967423491,0.000151682,0.012315937,0.005468035,0.009448693,0.000411421,0.033673473,0.999999304,0.967423491,40,0,1.358,0.5,2537.221666,1.877570582,2959.059282,0.55799367,200,0.5,3.073,4,4,0.3,1.2,1.278971279,1351.715085,1.456134368,2741.012456,1.477158515,0.97
8496,0.555870272,0.000519156,0.022784992,0.012880022,0.024352879,0.000759827,0.798980896,0.999996929,0.555870272,40,0,1.358,0.5,2821.03955,1.508100022,1788.970296,0.878320665,200,0.5,3.073,4,4,0.3,1.2,4.206733021,1701.331343,1.007246149,621.7219759,1.608864738,0.97
8502,0.578765937,0.000500216,0.022365508,0.012550653,0.023795023,0.000745838,0.727814194,0.999997069,0.578765937,40,0,1.358,0.5,2837.649337,1.255882308,2286.695115,0.422622967,200,0.5,3.073,4,4,0.3,1.2,2.197590081,2426.385805,1.714189573,976.0588091,0.668791671,0.97
8503,0.00190203,0.39395953,0.627661955,0.041727474,0.073724749,0.020959324,524.7540939,0.997681623,0.00190203,41,0,1.358,0.5,2869.324266,1.92757528,1238.049145,1.480491617,200,0.5,3.073,4,4,0.3,1.2,1.311319805,1491.323547,1.569605691,1175.216737,0.06376255,0.97
8493,0.941716746,0.00038204,0.019545836,0.010623743,0.020950772,0.000670193,0.06189043,0.999998127,0.941716746,40,0,1.358,0.5,2998.696354,1.568740127,1611.532132,0.801023213,200,0.5,3.073,4,4,0.3,1.2,2.123849197,2748.255017,1.189307702,1027.886371,1.525660852,0.97
8505,0.603707249,0.000606684,0.024630954,0.014604632,0.027353599,0.000835931,0.656431991,0.999996247,0.603707249,40,0,1.358,0.5,2665.408219,1.787914761,760.892891,1.013307657,200,0.5,3.073,4,4,0.3,1.2,4.377415536,747.7495796,1.528767516,1616.5142,1.147043862,0.97
8506,0.741045508,0.000553795,0.023532854,0.01362111,0.025460855,0.000806122,0.34944479,0.999996965,0.741045508,39,0,1.358,0.5,2756.268076,1.683670814,2021.66768,1.732381754,200,0.5,3.073,4,4,0.3,1.2,2.004535402,2081.503966,1.349462166,1040.417879,1.827287648,0.97
8486,0.891443509,0.000489061,0.022114713,0.012706923,0.022623049,0.000757544,0.121776074,0.99999739,0.891443509,1,0,1.358,0.5,2781.303706,1.920683874,1194.160542,0.454068864,200,0.5,3.073,4,4,0.3,1.2,3.355970074,2116.842494,0.689214288,1188.699549,1.281453221,0.97
8507,0.920190131,0.000471369,0.021711039,0.012352726,0.02139002,0.000744658,0.086731933,0.999997436,0.920190131,40,0,1.358,0.5,2617.193868,1.996615341,1236.046672,0.554766538,200,0.5,3.073,4,4,0.3,1.2,4.538803821,1032.906896,0.521587157,2733.513273,0.061201987,0.97
8508,0.650569248,0.000649474,0.025484789,0.015108168,0.028795683,0.000873056,0.537115385,0.999996088,0.650569248,40,0,1.358,0.5,2924.027597,1.94485089,1508.444058,1.327760871,200,0.5,3.073,4,4,0.3,1.2,3.754839889,2489.062789,1.100852177,2596.624816,1.143343811,0.97
8509,0.69127915,0.000620269,0.024905198,0.014643547,0.027811714,0.000853269,0.446593608,0.999996384,0.69127915,40,0,1.358,0.5,2894.495725,1.692489811,1917.639368,1.162218916,200,0.5,3.073,4,4,0.3,1.2,4.326212965,1506.694572,0.740658731,1891.711028,1.706914491,0.97
8510,0.948799211,0.00046925,0.021662185,0.012361608,0.020981477,0.000743663,0.053963778,0.99999739,0.948799211,1,0,1.358,0.5,2846.452818,1.857470247,1960.886503,1.546551182,200,0.5,3.073,4,4,0.3,1.2,1.083054929,1359.457472,0.262788581,2783.13941,1.557085353,0.97
8504,0.717661793,0.000617604,0.024851648,0.014608172,0.027856233,0.000856133,0.393414014,0.999996392,0.717661793,39,0,1.358,0.5,2695.534452,1.763568882,725.1606678,0.800780759,200,0.5,3.073,4,4,0.3,1.2,0.948522923,1598.853761,0.915225853,2683.015717,1.695601806,0.97
8511,0.684897372,0.00063899,0.025278251,0.014939419,0.02877428,0.000871339,0.460072766,0.999996105,0.684897372,40,0,1.358,0.5,2616.171114,1.84444929,2467.580444,0.514725724,200,0.5,3.073,4,4,0.3,1.2,3.681252628,1759.211193,0.745542513,2104.459612,0.621120842,0.97
8512,0.58802729,0.000642164,0.025340963,0.015185794,0.028791049,0.00084718,0.700601345,0.999995736,0.58802729,40,0,1.358,0.5,2858.042223,1.975380705,1044.93943,1.245047774,200,0.5,3.073,4,4,0.3,1.2,1.871916263,2615.742084,1.664483732,572.029128,0.637369814,0.97
8513,0.601379217,0.000657584,0.025643393,0.015425111,0.029410516,0.000860124,0.662844295,0.999995642,0.601379217,39,0,1.358,0.5,2931.211654,1.939808661,2729.909788,0.854923539,200,0.5,3.073,4,4,0.3,1.2,4.485558413,2028.098843,0.86058199,1751.962498,1.806150556,0.97
8515,0.784787786,0.000593571,0.024363313,0.01419259,0.027104692,0.000843112,0.27422982,0.999996561,0.784787786,39,0,1.358,0.5,2566.396791,1.365794679,1509.189649,1.366156568,200,0.5,3.073,4,4,0.3,1.2,3.512027012,2547.824946,1.746286228,1434.340193,0.688518732,0.97
8516,0.477588356,0.00061487,0.024796569,0.01462567,0.027084518,0.000830057,1.093853394,0.99999592,0.477588356,40,0,1.358,0.5,2973.727846,1.760357589,2453.33625,1.69717889,200,0.5,3.073,4,4,0.3,1.2,2.587675966,564.5332658,1.418271032,2733.067759,0.818708289,0.97
8517,0.744276754,0.000660743,0.025704917,0.015284488,0.029931635,0.000893539,0.343586232,0.999995816,0.744276754,39,0,1.358,0.5,2624.654384,1.800899699,2684.823,0.785311566,200,0.5,3.073,4,4,0.3,1.2,2.30832285,1885.255855,1.976137232,1757.322796,1.769240613,0.97
8518,0.49817649,0.000595343,0.024399656,0.014279742,0.026496842,0.000820762,1.007320739,0.99999597,0.49817649,40,0,1.358,0.5,2926.201982,1.819042107,1797.318803,0.406345913,200,0.5,3.073,4,4,0.3,1.2,2.101401612,2037.656787,0.890857349,1191.752305,0.654154913,0.97
8519,0.747441004,0.000662546,0.02573996,0.015508783,0.029584895,0.000903433,0.337898234,0.999994957,0.747441004,40,0,1.358,0.5,2634.64871,1.590184686,913.8593577,0.111485242,200,0.5,3.073,4,4,0.3,1.2,1.516090214,1283.961782,0.100475738,2311.053539,1.13425947,0.97
8520,0.747390543,0.000661426,0.025718199,0.015509571,0.029496346,0.00089667,0.337988564,0.999994754,0.747390543,1,0,1.358,0.5,2723.376539,1.404556617,1819.608583,0.620176228,200,0.5,3.073,4,4,0.3,1.2,2.059764793,1553.657366,0.297380559,951.2356811,1.732523595,0.97
8521,0.756153891,0.000743046,0.027258877,0.016673927,0.031709992,0.000960908,0.322482119,0.999994023,0.756153891,39,0,1.358,0.5,2952.663175,1.988015149,2348.135012,1.879341378,200,0.5,3.073,4,4,0.3,1.2,0.714666089,2739.977982,0.936050109,2127.442959,1.785322055,0.97
8523,0.637756866,0.000558501,0.023632629,0.013822073,0.024732522,0.00090633,0.567995662,0.999996112,0.637756866,40,0,1.358,0.5,2919.357432,1.563368864,2723.802636,0.680682629,200,0.5,3.073,4,4,0.3,1.2,1.616679443,1715.740399,1.427078161,723.3347953,1.97550069,0.97
8524,0.727844953,0.000539566,0.023228552,0.013807894,0.025044397,0.000894283,0.373918986,0.99999592,0.727844953,39,0,1.358,0.5,2769.729714,1.994571741,1627.335956,0.709063201,200,0.5,3.073,4,4,0.3,1.2,2.57849841,1021.59779,1.80208817,645.3687172,0.865970936,0.97
8525,0.895825786,0.000526192,0.02293888,0.014022943,0.025362781,0.000886621,0.116288475,0.999995864,0.895825786,39,0,1.358,0.5,2562.401373,1.828967224,2265.121499,0.808326413,200,0.5,3.073,4,4,0.3,1.2,4.307753276,892.5978451,1.903334274,747.7726509,0.583326831,0.97
8526,0.697467228,0.000564056,0.023749865,0.013904585,0.025384769,0.000912164,0.433759122,0.99999598,0.697467228,40,0,1.358,0.5,2895.35238,1.959352804,2393.471334,0.709268444,200,0.5,3.073,4,4,0.3,1.2,0.983222965,2059.250553,0.810582259,563.1863735,0.308011606,0.97
8528,0.674510989,0.000518877,0.02277887,0.013024271,0.023124771,0.000895884,0.482555535,0.999996518,0.674510989,40,0,1.358,0.5,2408.0416,1.437274719,1024.638045,1.417410075,200,0.5,3.073,4,4,0.3,1.2,4.424929662,801.0544791,0.543077462,1154.399517,1.53179026,0.97
8530,0.892251243,0.000453987,0.021306972,0.012074951,0.022803197,0.000848321,0.120760557,0.999996753,0.892251243,39,0,1.358,0.5,2873.459286,1.21572909,1170.606561,0.412317907,200,0.5,3.073,4,4,0.3,1.2,4.292672098,1135.567539,0.878801588,1884.937153,1.891905019,0.97
8531,0.688023256,0.000532831,0.023083134,0.013230805,0.023182135,0.000907851,0.453439242,0.999996453,0.688023256,40,0,1.358,0.5,2676.548897,1.365158084,1853.110265,0.797942137,200,0.5,3.073,4,4,0.3,1.2,1.599212774,2933.485671,1.322565435,2131.748874,1.715722078,0.97
8532,0.907115032,0.000459175,0.021428368,0.012199282,0.021815821,0.000867581,0.102396019,0.999996618,0.907115032,40,0,1.358,0.5,2055.770261,1.775238632,1176.637818,1.932560276,200,0.5,3.073,4,4,0.3,1.2,4.455965233,2990.246801,1.968870787,2770.178639,0.445038386,0.97
8533,0.757272158,0.000560366,0.023672046,0.013591038,0.024090578,0.000933843,0.320529204,0.999996249,0.757272158,39,0,1.358,0.5,2891.845218,1.581616871,2065.528229,1.594085561,200,0.5,3.073,4,4,0.3,1.2,3.647866153,2259.826984,0.056193887,954.2953255,1.664797978,0.97
8535,0.8358099,0.000522458,0.022857346,0.013140126,0.023778463,0.000927089,0.196444311,0.999996166,0.8358099,40,0,1.358,0.5,2958.678849,1.199818807,2319.165091,1.787422705,200,0.5,3.073,4,4,0.3,1.2,2.701288527,1235.052785,0.248816134,1015.097376,0.704776704,0.97
8537,0.781895418,0.000539542,0.023228052,0.013189229,0.022916944,0.000916574,0.27894342,0.999996386,0.781895418,40,0,1.358,0.5,2625.670221,1.196241099,727.1259989,1.468245741,200,0.5,3.073,4,4,0.3,1.2,0.666083017,600.9413099,1.707602669,2248.553683,1.999196113,0.97
8539,0.825877846,0.000560726,0.023679645,0.01377474,0.024377707,0.000942654,0.210832819,0.999996107,0.825877846,39,0,1.358,0.5,2581.722266,1.589912334,2093.692052,1.844068012,200,0.5,3.073,4,4,0.3,1.2,1.470339916,1922.011587,1.375165289,2854.300391,0.969172046,0.97
8540,0.887939289,0.000525846,0.02293134,0.013453154,0.02426335,0.000972581,0.126203123,0.999995979,0.887939289,40,0,1.358,0.5,2651.079203,1.602488303,2887.741348,0.500749691,200,0.5,3.073,4,4,0.3,1.2,2.258160648,2278.353673,1.312750664,2963.445253,1.373870387,0.97
