id,best_fitness,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Error,Wc_pp,Wc_pb,Wc_pbar,Wc_bp,Wc_bb,Wc_bbar,eta_ped,xi_ped,tau_ped,v_pref_ped,eta_bike,xi_bike,tau_bike,v_pref_bike
13237,0.998754969,0.001246583,0.035306985,0.017983773,0.037653425,0.001365588,0.794073494,0.999988899,0.998754969,187.0409333,259.8211342,43.88334006,1878.16171,1634.368268,919.3916576,2.778466204,4.898123814,1.267847942,1.358,2.53974325,3.806423278,0.488729946,3.073
13239,0.998633033,0.001368839,0.036997819,0.018659032,0.039927967,0.001430985,0.83088503,0.999989232,0.998633033,170.033518,277.4267844,74.77589361,1547.434722,1752.490055,912.6450324,2.576366338,3.783158851,1.144759717,1.358,5.330654518,3.842237237,0.714894316,3.073
13242,0.998210361,0.001792848,0.042342034,0.020187079,0.045415766,0.001396029,2.449030146,0.999988587,0.998210361,179.083407,304.3175853,99.52479077,1926.200035,1594.468016,1200.42783,2.192293351,2.136976402,0.380018795,1.358,3.027173061,3.282203966,0.716944923,3.073
13247,0.99827339,0.001729596,0.041588411,0.020309035,0.044663072,0.001586698,1.105211777,0.999987209,0.99827339,203.8436778,248.280323,87.69132516,2131.294907,1769.78681,1402.24259,2.637188917,2.371628163,0.39313624,1.358,3.296683511,2.952210038,0.819130193,3.073
13248,0.998201513,0.001801727,0.042446754,0.020289525,0.045614914,0.001619135,1.100855161,0.999987296,0.998201513,208.0758283,311.9276927,102.4010597,2037.049854,2120.976603,1430.700384,2.385627304,4.325282646,0.536167982,1.358,5.938204491,2.531137152,0.467038552,3.073
13250,0.998028949,0.001974944,0.044440343,0.020948052,0.048981677,0.001471403,2.051966939,0.999987609,0.998028949,202.6663563,210.6188498,106.6712678,1681.082679,1902.096346,1077.312454,4.81842859,1.40831212,1.446653211,1.358,3.687511226,4.55414147,0.633895167,3.073
13263,0.997945928,0.0020583,0.045368491,0.021315132,0.048167415,0.001532867,1.720738795,0.999987997,0.997945928,209.6108134,268.5669518,69.83810123,1521.940745,1722.281117,1597.822242,1.35082373,1.830778427,1.170049747,1.358,2.679105321,3.47415367,0.441377531,3.073
13264,0.998044437,0.001959394,0.044265048,0.02058913,0.047370142,0.001495585,1.459748874,0.999988467,0.998044437,198.0895063,302.8550221,87.72743108,1519.946743,1823.237726,954.4689249,3.722974986,1.37665834,1.197217727,1.358,5.442713101,5.285270711,0.593393895,3.073
13265,0.997867367,0.002137191,0.046229758,0.021941821,0.048378464,0.001504569,2.122230181,0.99998797,0.997867367,182.3986117,191.7823728,64.17707787,1813.350718,1623.118361,1467.144344,1.505773823,1.793414127,1.246533782,1.358,2.515816763,5.455781067,0.389766853,3.073
13272,0.997663819,0.002341652,0.048390618,0.023121397,0.050751834,0.001575311,2.135586579,0.999987803,0.997663819,204.136249,242.6237533,34.21255894,1525.642872,2180.653001,1253.492199,2.909800939,3.471512248,1.345348023,1.358,4.163408176,3.720828982,0.34667556,3.073
13274,0.997997091,0.002006929,0.044798762,0.021912413,0.048515674,0.00151475,1.055644709,0.999989294,0.997997091,187.9459948,231.005105,114.5186056,1823.119975,1608.107734,1617.37263,3.58848581,3.430603236,0.9186034,1.358,2.233854084,3.455430987,0.358602974,3.073
13275,0.997082379,0.002926159,0.05409398,0.025637062,0.054332031,0.001787343,2.019049461,0.99998542,0.997082379,198.3412324,231.5882238,59.15713918,1958.274625,1633.878811,1050.639239,1.805681548,4.092056339,1.140924467,1.358,2.301541699,2.967587213,0.73525895,3.073
13277,0.997556769,0.002449215,0.049489547,0.024304371,0.049425083,0.001642152,1.224607632,0.999987682,0.997556769,193.9756374,243.4219817,112.5524723,2014.660492,1622.932911,1639.069261,2.831277681,3.423880638,0.479189739,1.358,2.836654277,2.274536694,0.879381008,3.073
13278,0.997381926,0.002624946,0.051234227,0.024787602,0.052014851,0.001692852,1.564467854,0.999987023,0.997381926,172.7025868,252.1070229,35.85096758,1767.992567,2191.441358,1280.940741,3.827682832,1.32857404,0.419737784,1.358,4.129504552,5.569358451,0.489511872,3.073
13279,0.996991438,0.003017641,0.054933058,0.02664348,0.056822758,0.001826215,1.421308842,0.999985199,0.996991438,183.8482942,246.038628,111.908031,2196.450762,2131.484275,1359.152511,3.262919507,1.885210968,0.796025798,1.358,3.284431555,5.16005295,0.734468151,3.073
13280,0.99515704,0.004866528,0.069760506,0.031396158,0.071596078,0.002347005,2.160738515,0.999975612,0.99515704,195.2960369,208.1656358,109.9421736,2070.216047,1925.825015,1265.617366,2.618374419,4.60227739,0.647782571,1.358,4.854530637,3.931551197,0.610673935,3.073
13281,0.994334146,0.005698139,0.07548602,0.033888757,0.080420333,0.00265205,2.022839412,0.99997137,0.994334146,203.5574217,226.737644,57.84830146,1531.721545,2187.457032,1393.39733,4.442316407,1.624390459,1.1993237,1.358,4.410705115,4.220496263,0.593553502,3.073
13290,0.99849077,0.001511511,0.038878161,0.017152879,0.028402369,0.003240649,0.37485483,0.999927781,0.99849077,183.2095861,242.6168536,36.60515444,1921.257759,1743.92507,1195.037149,3.71242449,4.605553609,0.678095571,1.358,3.401557597,2.797089245,0.822519603,3.073
13291,0.999454919,0.000545378,0.023353331,0.01102302,0.016998697,0.003120489,0.083442844,0.999940483,0.999454919,189.2359787,238.1852812,83.09426996,1566.408634,1981.288769,993.6186378,3.071068571,2.127501218,1.472178948,1.358,4.660094184,2.76749436,0.676855348,3.073
13292,0.999465281,0.000535005,0.023130177,0.011230682,0.016473989,0.002408721,0.103255982,0.999959392,0.999465281,179.9752285,223.1301839,68.69304931,1593.210665,1558.842893,903.2745821,3.761786135,1.346833519,1.399816987,1.358,5.449386534,2.157792152,0.631419721,3.073
13296,0.982849842,0.017449419,0.132096248,0.075868122,0.123053069,0.004630796,22.89363732,0.999691422,0.982849842,194.6571623,212.9073307,53.75593766,1628.681444,1746.456445,1263.599788,1.0986125,4.084090522,1.156667561,1.358,4.203235869,2.641174781,0.972015929,3.073
13298,0.978940259,0.021512794,0.146672405,0.089112294,0.135717757,0.01039722,19.29697661,0.998722028,0.978940259,181.7311589,317.321303,97.6495493,1696.224763,1991.384158,1215.288684,1.477886641,2.306463286,1.164247239,1.358,2.033336713,5.695158855,0.740508029,3.073
13299,0.985138223,0.015085982,0.122825005,0.067372033,0.111697836,0.008991555,4.012871148,0.99957545,0.985138223,174.6713006,280.8971535,79.40943972,1977.459148,1919.727984,1476.216472,1.366419139,2.119367561,0.365399949,1.358,2.994166007,4.028359692,0.846071234,3.073
13300,0.976648232,0.023910112,0.154628949,0.097899234,0.128995936,0.033586148,7.244763852,0.996406846,0.976648232,173.0883442,185.8146852,54.7240568,1701.881448,1721.595217,1543.027677,3.855082001,1.807873523,0.648358896,1.358,5.665304253,3.532779205,0.464529317,3.073
13295,0.98174489,0.018594556,0.136361855,0.081350055,0.139833488,0.006606006,9.948087247,0.999390648,0.98174489,205.4084864,187.8266453,116.1598819,1680.423825,1940.702674,1159.584095,3.437954844,1.43117921,1.289809948,1.358,3.911930583,4.322948663,0.329419028,3.073
13304,0.996393036,0.003620021,0.060166613,0.02854637,0.056263279,0.001977893,2.856196806,0.999975101,0.996393036,189.4712079,196.8824402,48.43766408,1625.897538,1563.713164,1289.890968,1.798946719,4.924383671,0.300267359,1.358,4.906783531,3.621250788,0.478176935,3.073
13301,0.996204234,0.003810229,0.06172705,0.028315299,0.057936374,0.00202919,2.198501967,0.999975323,0.996204234,189.7128017,227.4532063,59.49513427,2068.014493,2072.838858,930.6135371,1.055188384,2.169592274,0.478056686,1.358,5.764537228,5.823318716,0.523597857,3.073
13307,0.997097486,0.002910963,0.053953338,0.026022628,0.053688371,0.001775089,2.235619312,0.999979017,0.997097486,190.9671409,280.1902725,85.34801027,1601.116684,2061.312408,1074.717534,4.634731771,4.30981659,1.446504388,1.358,3.015423834,3.628271796,0.795266564,3.073
13306,0.997292684,0.002714665,0.052102451,0.025667862,0.052279006,0.001666588,4.294600629,0.999980731,0.997292684,191.4780914,269.7645198,112.8370082,1937.836467,1715.443667,1191.039233,3.236882728,3.505246451,0.686539036,1.358,3.839229686,2.548987048,0.799030831,3.073
13303,0.997883603,0.002120886,0.046053078,0.023638886,0.049169763,0.001517151,2.453865109,0.99998223,0.997883603,181.2241981,196.8919113,82.919035,2125.023398,2077.066139,1147.688172,2.98952546,3.243128312,0.673343579,1.358,2.198161524,4.301591057,0.617854756,3.073
13313,0.997876182,0.002128338,0.046133911,0.023794383,0.049251015,0.001536347,2.251781336,0.999980782,0.997876182,188.6496565,311.7412332,65.74624303,1850.412284,2050.426031,1111.503419,4.164436121,4.00882706,0.846392762,1.358,2.001122128,2.454311172,0.630733953,3.073
13293,0.997902085,0.002102325,0.045851121,0.023606464,0.050137857,0.001512199,2.407162425,0.999981916,0.997902085,194.8072914,276.4751115,111.7619632,2146.086412,1821.65946,1453.288993,2.164021996,3.306563085,1.235674702,1.358,4.598283149,4.287461641,0.900883004,3.073
13316,0.997899177,0.002105246,0.045882962,0.023680315,0.049862742,0.001524782,2.284192178,0.99998125,0.997899177,203.6346889,303.3902338,45.91947423,2179.060527,2097.621327,1239.076269,1.053835703,2.251023764,0.491965011,1.358,4.600173011,3.174457477,0.511543397,3.073
13321,0.997633285,0.00237233,0.048706566,0.026149685,0.052694111,0.001692307,1.575226819,0.999975031,0.997633285,192.3461636,199.7418083,74.01101751,2017.678377,2106.146681,1014.927302,1.440113568,4.459891658,0.356824993,1.358,3.364056087,5.094505546,0.622504103,3.073
13324,0.997842549,0.002162116,0.04649856,0.023853148,0.051520287,0.001670191,1.610776453,0.999981912,0.997842549,208.6985994,208.1670703,99.16316099,2207.460692,2135.419425,1238.005013,4.661706567,1.953097033,1.257706022,1.358,2.736473693,5.306394661,0.452887801,3.073
13328,0.998132766,0.001870727,0.043251906,0.022057423,0.04974198,0.001617414,1.105599859,0.999983747,0.998132766,203.1317839,270.050591,98.87631496,1589.485734,2046.48363,1215.315723,4.810637496,1.790272427,0.742115186,1.358,3.521631599,2.419172154,0.650032207,3.073
13338,0.995149274,0.004874371,0.069816693,0.032493671,0.0593965,0.002224756,2.378692849,0.999972414,0.995149274,188.3835523,316.2958406,81.95428732,1791.334803,2009.454995,1143.014131,3.258631201,1.673843208,0.838361577,1.358,2.971135858,5.286032257,0.771869848,3.073
13344,0.992303022,0.007756681,0.088072022,0.038895551,0.066443247,0.002806474,4.250661239,0.999957498,0.992303022,177.323636,297.8726562,105.6368964,1551.359723,2028.273091,1388.934117,2.534683296,4.356026841,1.290818251,1.358,4.863935142,4.189018824,0.855222478,3.073
13340,0.991630076,0.00844057,0.091872577,0.039462575,0.068973163,0.002931286,5.072782857,0.999955392,0.991630076,199.0106026,203.6004125,42.03973535,1833.904556,1575.842868,1299.091253,2.320559541,4.165936255,1.478644822,1.358,4.262342117,3.21544328,0.907105526,3.073
13353,0.990981793,0.009100275,0.095395363,0.042008825,0.07204949,0.003043684,3.803915045,0.99995119,0.990981793,199.3399662,242.632585,55.80739211,2001.611203,1965.78116,1123.256293,4.957906367,2.00727748,0.489257866,1.358,5.760745101,5.396242735,0.367713262,3.073
13349,0.375991309,1.659635945,1.288268584,0.063348471,0.118598017,0.041147833,1014.037563,0.991555828,0.375991309,208.8884952,313.186183,86.84497209,1824.924906,1778.830198,1242.660908,3.205574504,1.151831251,0.92769727,1.358,5.785358109,2.651646624,0.343093333,3.073
13357,0.988489184,0.011644858,0.107911342,0.042476858,0.079589326,0.003582211,6.148484839,0.999936574,0.988489184,197.3316175,299.6494038,31.17414252,1706.922009,1764.539791,1244.750374,3.953377255,2.048431831,0.799962721,1.358,4.427456833,2.618210064,0.762521858,3.073
13356,0.990467648,0.009624092,0.098102457,0.037751203,0.074309261,0.003379367,3.541665895,0.9999411,0.990467648,186.7089558,219.0545276,27.39708912,1790.030783,1724.735461,1036.353614,4.705097332,1.507547017,0.940791718,1.358,5.230762647,5.188366992,0.356125662,3.073
13363,0.987776629,0.012374631,0.111241319,0.042304755,0.083107728,0.003845264,4.269247743,0.999927531,0.987776629,173.2722601,193.9012418,90.77288753,1966.272622,1640.654996,1232.107198,1.062447418,1.592109877,1.340934277,1.358,5.739875324,5.637420477,0.852003872,3.073
13364,0.985602188,0.014608137,0.120864127,0.047270654,0.093535478,0.004251447,4.747644584,0.999914914,0.985602188,183.1243833,202.456654,73.31116931,1721.79107,1858.755106,1573.034466,2.125050458,3.577297402,0.789886897,1.358,5.355676737,2.420374267,0.817067626,3.073
13369,0.986399068,0.013788468,0.117424309,0.049398311,0.099290897,0.004076226,3.502270971,0.999919622,0.986399068,171.3599918,219.0615232,31.65640279,1996.612228,1759.574578,1441.678255,3.127390072,2.498267226,0.856468346,1.358,5.65109714,5.344494933,0.437536273,3.073
13372,0.987206494,0.012959301,0.113838926,0.048392397,0.098475001,0.003976598,2.682575327,0.999913501,0.987206494,200.5553157,232.5755519,98.67764964,1878.783914,2125.519813,1614.54689,2.725780342,1.403007392,1.013595622,1.358,4.349625496,3.152589997,0.667257636,3.073
13386,0.995477219,0.004543329,0.067404221,0.035603587,0.077454664,0.002772461,0.404356282,0.999955302,0.995477219,198.6697221,315.4689557,51.13498698,2188.04881,1883.963601,1647.408472,4.154265246,4.778315648,0.896585277,1.358,5.835209724,2.718736276,0.352309902,3.073
13389,0.996688199,0.003322806,0.057643783,0.023920709,0.044607919,0.002495907,0.740985664,0.99995464,0.996688199,190.8254096,239.2063387,53.43465432,1953.296786,1928.854206,1150.242406,1.820742981,2.722811928,0.979824356,1.358,2.417133087,4.855987343,0.62084835,3.073
13392,0.997266797,0.002740694,0.052351638,0.020721179,0.03917606,0.002280547,0.476880752,0.99995875,0.997266797,200.5125214,276.7990482,84.41553728,1944.116691,1642.570419,1286.809152,4.345920416,1.99102551,1.374993164,1.358,5.296800496,3.743710602,0.537351699,3.073
13393,0.996671681,0.003339433,0.057787831,0.027279481,0.024942205,0.011742646,0.574382555,0.999413776,0.996671681,180.1796663,180.8330338,27.39304383,1931.295356,2144.583145,1531.657407,2.042523397,1.374734524,1.433677242,1.358,4.692186756,3.713604783,0.782338389,3.073
13394,0.986164629,0.014029474,0.118446081,0.053405236,0.102959792,0.004052005,15.67092261,0.999917734,0.986164629,192.9014129,290.952862,49.62221701,1507.765982,1583.37123,1287.570111,1.534134227,4.281377721,1.393938188,1.358,3.360799876,5.001324863,0.653323067,3.073
13388,0.98845511,0.011679732,0.108072807,0.046200755,0.089263282,0.003689766,15.6391607,0.999935778,0.98845511,171.9382828,269.4514549,25.19284117,1574.474608,1795.407287,1288.355397,3.247436215,4.768768932,0.484532523,1.358,3.039485993,2.968834322,0.737533155,3.073
13398,0.992339086,0.007720057,0.087863856,0.039819543,0.088163243,0.002999802,5.048917397,0.999959374,0.992339086,187.3216139,202.0613641,51.17728538,1808.072301,1894.206743,1552.226906,1.312013847,2.055064678,0.786541296,1.358,2.756985089,4.150060617,0.603529999,3.073
13399,0.985607204,0.014602973,0.120842763,0.062668891,0.128562877,0.00478462,4.001214718,0.999909411,0.985607204,184.0330362,223.6163604,106.1054288,1642.143414,1894.712853,1481.082198,2.814131665,3.926520589,0.966944304,1.358,5.671234146,4.110534798,0.880943421,3.073
13400,0.985536971,0.014675278,0.121141562,0.062957212,0.1311216,0.004805771,4.079727289,0.999909195,0.985536971,184.5662472,210.3070231,99.57357852,1577.6884,1763.945688,1049.166598,1.622075477,3.745243936,0.323860202,1.358,2.351638529,3.025579486,0.414996608,3.073
13401,0.997773022,0.002231948,0.047243501,0.022160534,0.052154497,0.001730335,1.562363901,0.99998648,0.997773022,190.5855207,288.7143238,56.48555487,2057.699467,1589.1093,925.0797056,2.155154861,1.407602739,1.356151473,1.358,4.184864432,4.623444395,0.79104749,3.073
13404,0.997845168,0.002159485,0.04647026,0.022060088,0.052014771,0.001713786,1.282734108,0.999986947,0.997845168,207.286754,246.8909825,64.89205075,1775.055409,1607.016761,1450.266042,4.744057683,4.864630893,0.512671412,1.358,5.713739764,5.804768489,0.937339655,3.073
13375,0.997809348,0.002195462,0.046855753,0.022345051,0.050503206,0.001827627,1.449004653,0.999985257,0.997809348,189.4279231,283.6933529,47.32573542,1578.51466,1756.030796,1077.969164,2.360486624,2.656626459,1.050592609,1.358,2.25033764,2.898898598,0.587287063,3.073
13381,0.997417173,0.002589515,0.050887275,0.024922529,0.053552143,0.001943541,3.446644178,0.999977071,0.997417173,185.9798229,233.41082,53.50237434,2093.284318,1602.70631,1208.169996,1.482835057,2.396167173,1.294501826,1.358,2.132255972,2.37831118,0.915040268,3.073
13405,0.997794358,0.002210517,0.047016138,0.022398644,0.04953084,0.001800458,1.839150351,0.999983549,0.997794358,200.0558543,301.2313847,37.74850408,1991.5725,1991.646692,1497.777993,3.551070465,1.093250862,0.525187839,1.358,5.36470342,5.708020673,0.327788685,3.073
13373,0.997526325,0.00247981,0.049797688,0.024635169,0.052862569,0.001931483,4.200797701,0.999975968,0.997526325,170.7864374,267.8270161,74.46045607,1582.180434,1600.114298,961.6108364,4.551987006,4.513053353,1.212320405,1.358,4.335796443,2.952371916,0.339759662,3.073
13408,0.99756263,0.002443326,0.049430008,0.024522315,0.052531104,0.001930025,4.507935988,0.999975908,0.99756263,182.3917773,230.2618646,110.9229712,2246.474139,1625.575398,1626.045657,1.889099903,4.952082458,1.246523417,1.358,4.553969923,3.575204912,0.972282754,3.073
13383,0.9974769,0.002529482,0.050293954,0.024533266,0.052145016,0.001968664,2.291710493,0.999975895,0.9974769,190.6138929,222.3795292,73.79612084,2056.441372,1895.73543,1328.955106,2.60050387,4.982253258,1.197613141,1.358,4.249840782,2.864925472,0.966270719,3.073
13411,0.997479175,0.002527196,0.050271221,0.024391791,0.051547259,0.001967774,2.117789932,0.999974165,0.997479175,201.9336525,252.9480473,95.55338354,1825.690125,1662.917501,1368.071866,3.539640308,4.738831685,0.532155125,1.358,3.432212505,2.115240454,0.619743764,3.073
13395,0.997520296,0.002485868,0.049858479,0.024584404,0.05217748,0.001946755,3.708915002,0.999971917,0.997520296,207.7224176,263.8222751,73.73611559,1632.749745,1962.478205,1266.449136,2.882803401,3.854192284,1.013004253,1.358,2.663630445,4.289282531,0.623539033,3.073
13412,0.997502334,0.00250392,0.050039188,0.024628438,0.0519782,0.001953811,3.232561109,0.999970757,0.997502334,182.3763825,288.7443383,76.09850498,1664.144154,2015.903519,1326.968261,2.782244017,4.967322574,0.64947878,1.358,3.164123793,2.961213987,0.987688944,3.073
13413,0.9974868,0.002519532,0.050194943,0.024635311,0.051710743,0.001959892,2.970528608,0.999969325,0.9974868,171.6045285,247.7087323,67.78843883,1807.388438,1628.201097,1051.076727,4.386680083,4.12160512,1.158223172,1.358,5.577484073,2.228910597,0.719023498,3.073
13409,0.997583772,0.00242208,0.049214631,0.024429657,0.051719711,0.001888001,3.584678273,0.999972262,0.997583772,205.679537,238.6227759,44.23245386,1642.391058,1578.359098,1256.156019,1.372617098,4.210945172,0.496818785,1.358,2.451024655,3.515167966,0.88014738,3.073
13415,0.997462451,0.002544005,0.050438126,0.024803124,0.051875179,0.001969388,2.668660823,0.999967714,0.997462451,189.0955356,273.010015,68.47475896,2115.716895,1959.440602,1186.765999,3.847879031,4.564880416,0.875030047,1.358,4.22474597,2.77734005,0.879631651,3.073
13416,0.99744893,0.002557594,0.050572665,0.02485599,0.051979135,0.001974641,2.644552668,0.999967302,0.99744893,183.6113227,189.3881405,118.7514472,2190.214357,1689.329744,931.4982223,2.569140855,4.333414231,1.150053089,1.358,3.745537815,2.647214334,0.447827906,3.073
13423,0.997139041,0.002869167,0.053564607,0.027281708,0.060722927,0.001941291,4.243498156,0.999979223,0.997139041,191.3621462,211.4495664,59.06128301,2075.123368,1967.308308,1055.648288,2.423866711,1.928944945,0.427970225,1.358,5.985779585,2.573981642,0.765682519,3.073
13424,0.9976909,0.002314445,0.048108674,0.02482061,0.054503528,0.001743557,2.532002351,0.999979289,0.9976909,190.18374,257.5742727,87.73425833,1696.962025,1913.010377,1124.668881,1.722280874,4.400505171,0.996138774,1.358,3.210883136,2.498189799,0.350360801,3.073
13425,0.99776361,0.002241403,0.047343458,0.023840065,0.051792912,0.00185878,1.757259941,0.999975972,0.99776361,194.8826735,290.0518365,33.34957361,2062.445689,2108.634587,998.1614217,2.316461709,2.057909715,1.483123119,1.358,4.166268446,5.315635414,0.461910618,3.073
13428,0.99795221,0.002051992,0.045298923,0.023558285,0.052160016,0.001643855,1.619021996,0.999982973,0.99795221,207.2206972,256.1857683,89.82501474,1923.431491,2134.892765,1565.547321,4.828646311,3.878813236,0.839685467,1.358,5.464549236,3.439031516,0.67956757,3.073
13431,0.998065495,0.001938254,0.044025612,0.022519935,0.049034172,0.001688659,1.240482876,0.999981951,0.998065495,172.4759831,254.0732289,111.1412823,1544.467008,1633.068001,990.696618,1.383409947,3.628631185,1.26009944,1.358,3.965892899,5.427364039,0.424410915,3.073
13432,0.923357843,0.083003743,0.288103702,0.031484451,0.067830789,0.009723934,85.07883678,0.999429371,0.923357843,201.3452282,194.6047916,111.0977819,1883.456004,1832.293428,1539.762907,4.343752164,1.916211761,0.366146338,1.358,5.185963947,3.00228427,0.602423578,3.073
13436,0.996666088,0.003345065,0.057836534,0.031051279,0.071586889,0.00213018,1.371476494,0.999977389,0.996666088,193.696768,249.4648235,58.33110787,2153.755305,1623.833341,1454.912863,1.767906793,2.673957125,0.92583903,1.358,3.517131036,2.557210029,0.890236331,3.073
13441,0.995679722,0.004339023,0.065871264,0.03365938,0.076968368,0.002590539,1.774660572,0.999971685,0.995679722,202.4073765,228.8673666,71.28889196,2220.120187,2057.970418,1513.401716,4.462719646,3.418618535,0.835602971,1.358,3.048601748,2.106966352,0.49874373,3.073
13440,0.996091309,0.003924029,0.062642073,0.030852638,0.07013473,0.002521001,1.742269,0.9999738,0.996091309,186.3913395,244.1858883,103.1998425,1544.286777,2008.475951,1401.002957,4.069240736,2.556627866,1.472413102,1.358,5.991987319,5.989788809,0.689949472,3.073
13451,0.997545132,0.002460909,0.049607552,0.022348829,0.04913866,0.001996432,1.154166433,0.999984016,0.997545132,187.7612513,259.6545992,26.43934984,1766.901005,2008.8687,1407.030526,3.250609269,2.646537772,1.368340459,1.358,5.798751076,5.315164097,0.837208988,3.073
13453,0.997776165,0.002228792,0.047210082,0.021001684,0.046223818,0.001916267,0.987354796,0.999985482,0.997776165,178.36355,296.5498095,73.20465609,2193.692979,2105.298369,999.4039396,2.362564661,4.697813006,1.460767086,1.358,4.913755351,4.685224276,0.668034043,3.073
13455,0.998408823,0.001593712,0.039921329,0.018649337,0.039376492,0.001738449,0.344241894,0.999989277,0.998408823,173.4660751,271.1190399,106.3290851,2240.418074,2187.076813,987.3979208,1.938636477,4.611355616,1.184139878,1.358,3.905889262,5.11332423,0.781136209,3.073
13458,0.999248952,0.000751612,0.027415548,0.012802421,0.015190435,0.001157679,0.171367595,0.999984749,0.999248952,177.2057036,212.1871826,62.34649435,1627.37503,1647.532998,1053.888387,2.942156041,2.424486973,0.650287036,1.358,3.045299107,5.799807797,0.553593696,3.073
13457,0.999355546,0.00064487,0.025394283,0.012022747,0.015308272,0.002502148,0.134777748,0.999970088,0.999355546,190.8515273,260.8953389,73.09419843,2215.959364,2068.390644,1480.987074,4.603622563,3.077796974,0.619901309,1.358,2.06445642,5.51244673,0.339815809,3.073
13459,0.999383369,0.000617011,0.024839712,0.011548826,0.016184642,0.002525305,0.091317673,0.999971708,0.999383369,175.6216283,301.4643605,38.22790881,1701.718402,1692.789988,1454.278903,3.720864603,3.022539952,0.302839663,1.358,4.113901218,5.168990886,0.314300281,3.073
13454,0.989634722,0.010473843,0.102341793,0.048329876,0.070281419,0.006694721,5.006496804,0.999831624,0.989634722,175.7249445,225.4210346,109.9462084,1927.451637,2194.233428,1585.001015,4.919623033,1.649613018,0.629293886,1.358,3.754872103,5.792202131,0.466477481,3.073
13460,0.991156051,0.008922862,0.094460903,0.041607561,0.054077784,0.006256791,2.864238736,0.999848338,0.991156051,184.437155,218.8785222,28.06749342,1878.513425,2003.611548,1344.958146,2.97850367,3.396960742,1.08964697,1.358,5.817417795,5.101407817,0.326720547,3.073
13462,0.592050406,0.689045375,0.830087571,0.040235812,0.070712835,0.027068851,1378.09075,0.996161476,0.592050406,206.708704,221.2636787,55.97857332,1534.716328,1743.478548,1140.745285,4.236549132,1.757429546,0.918988874,1.358,5.632835603,2.388779499,0.39218228,3.073
13461,0.993278536,0.006766948,0.082261461,0.035046694,0.060813714,0.005273239,2.023317418,0.999879318,0.993278536,191.1488318,183.8792266,97.71302235,2027.794468,2140.332729,1396.193029,2.727121836,1.680035041,1.243754647,1.358,5.500432205,4.155524575,0.711257794,3.073
13466,0.99158504,0.008486372,0.092121507,0.044887436,0.085877574,0.005341526,2.758070911,0.999886432,0.99158504,200.0520803,236.3382308,119.310135,1714.59926,2133.702759,1319.800388,3.530838117,4.244817285,1.225319004,1.358,4.392850159,4.775352225,0.530360201,3.073
13470,0.991939622,0.008125876,0.090143641,0.043626277,0.08210044,0.005844054,1.170126133,0.999891215,0.991939622,196.4172834,301.3766824,74.65846371,1816.073327,1714.244162,1150.227165,1.544312266,2.707862208,0.375891941,1.358,3.808241072,5.326779749,0.943170125,3.073
13473,0.985121933,0.015102767,0.122893315,0.068548363,0.077341413,0.004292296,2.507059319,0.999808023,0.985121933,191.2883755,226.446458,88.35987779,2045.160051,1595.85706,1594.762895,4.817523896,3.003935243,1.199070089,1.358,4.843157787,4.786600517,0.522295964,3.073
13477,0.984980217,0.015248816,0.123486098,0.068362445,0.116998582,0.004476162,8.005628636,0.99993715,0.984980217,171.0879151,201.1065122,88.85371797,1967.568963,1878.247954,1185.660138,1.680852486,3.379675959,0.88626828,1.358,2.905704489,5.067154482,0.482654454,3.073
13468,0.992283139,0.007776874,0.088186589,0.04333186,0.081054792,0.002949898,10.21103608,0.999958533,0.992283139,205.3455173,206.8509672,98.05854182,1932.698189,1873.031408,1082.293975,3.562016396,3.735180837,0.916295037,1.358,2.498806326,5.870464125,0.503753363,3.073
13480,0.961340564,0.040214091,0.200534512,0.075176882,0.12548072,0.007635166,9.530739464,0.9998336,0.961340564,178.50797,265.063817,79.36680129,1876.57844,1849.792722,1299.985076,2.798164501,1.534515948,0.795023198,1.358,4.270658844,2.125206059,0.600286762,3.073
13478,0.99630348,0.003710235,0.060911697,0.029508998,0.062731434,0.002045663,3.246455458,0.999975916,0.99630348,183.8310013,258.8662811,46.37773027,1708.658411,1769.638649,1212.355358,4.757951113,1.046741759,0.821041708,1.358,3.534218257,4.842776787,0.501562241,3.073
13485,0.996576633,0.003435127,0.058609955,0.02830836,0.060076427,0.001968362,3.569096769,0.999977648,0.996576633,189.740706,185.4209104,63.11973053,1989.900614,1669.170533,1408.679201,1.192473405,3.051703426,1.268925629,1.358,5.763879826,2.050576797,0.905079281,3.073
13483,0.99668998,0.003321013,0.05762823,0.027878034,0.058275355,0.001935391,3.453853465,0.999978083,0.99668998,197.9238695,259.8506454,118.9488559,1795.837726,1906.247378,1567.168233,3.627249207,1.848489338,0.700612521,1.358,2.938560925,4.007334542,0.464425616,3.073
13489,0.996891061,0.003118634,0.055844735,0.026498192,0.053438559,0.001875494,3.664395505,0.999979246,0.996891061,208.0785875,192.9230489,110.5245018,2194.839025,1733.45088,1175.575602,4.95462162,4.677953726,0.911855273,1.358,5.249114541,2.65329248,0.597539668,3.073
13492,0.997458976,0.002547497,0.050472737,0.023825646,0.050976081,0.001690995,4.605874939,0.999982481,0.997458976,176.6220751,258.8389208,89.22020291,1614.259506,1972.048346,1596.785565,2.364969472,1.376721049,1.140458417,1.358,5.492143236,2.356875374,0.605431683,3.073
